Date,^TNX,linear,log_price
2017-03-29,2.385999917984009,0.5577372571452006,-0.5838672928238985
2017-03-30,2.4159998893737793,0.5647498733784411,-0.5713723478422097
2017-03-31,2.3959999084472656,0.5600747958896141,-0.5796849400832335
2017-04-03,2.3499999046325684,0.5493221065190481,-0.5990702945515975
2017-04-04,2.3499999046325684,0.5493221065190481,-0.5990702945515975
2017-04-05,2.3570001125335693,0.5509584337983253,-0.5960959104273776
2017-04-06,2.3429999351501465,0.5476858349710906,-0.6020534502782481
2017-04-07,2.372999906539917,0.554698451204331,-0.5893306440569328
2017-04-10,2.3610000610351562,0.5518934381498267,-0.5944002981710026
2017-04-11,2.2980000972747803,0.5371669384868898,-0.6214463603690238
2017-04-12,2.2960000038146973,0.5366994084454793,-0.6223171020070049
2017-04-13,2.2320001125335693,0.5217391716274968,-0.6505874871884493
2017-04-17,2.252000093460083,0.5264142491163238,-0.6416668303474102
2017-04-18,2.178999900817871,0.5093501549776537,-0.6746195716805654
2017-04-19,2.2019999027252197,0.5147264996629367,-0.6641195880009406
2017-04-20,2.240999937057495,0.5238429174855452,-0.6465634153937827
2017-04-21,2.236999988555908,0.5229079131340438,-0.648349904733607
2017-04-24,2.2730000019073486,0.5313230637601963,-0.6323850364162396
2017-04-25,2.3269999027252197,0.5439457618337652,-0.6089057396082806
2017-04-26,2.311000108718872,0.5402057444277594,-0.6158052037894546
2017-04-27,2.2960000038146973,0.5366994084454793,-0.6223171020070051
2017-04-28,2.2820000648498535,0.5334268653495643,-0.628433302267905
2017-05-01,2.325000047683716,0.5434782875236743,-0.6097655225773341
2017-05-02,2.2960000038146973,0.5366994084454793,-0.6223171020070051
2017-05-03,2.309000015258789,0.5397382143863487,-0.6166710451450232
2017-05-04,2.3559999465942383,0.5507246409119602,-0.596520339004419
2017-05-05,2.3519999980926514,0.5497896365604588,-0.5982195529003457
2017-05-08,2.375999927520752,0.5553997184007872,-0.5880672111301145
